,gender,address,image_url,language,format,vandalized,Sitong Bridge,Xi Jinping,Raise Awareness,Ugyhur or Hong Kong,Women's rights or Queer Rights,Iran or Ukraine,University,Special Location,Event,timestamp,filename,chalk,graffiti,hand-written message,large poster / sign,letter,other,photography,poster,protest,small sign,sticker,Chinese,English,Italian,Traditional Chinese,french,german,japanese,korean,spanish,latitude,longitude,country
517,Male,台中sogo 健行路,,"['English', 'Chinese']",['poster'],,True,True,,,,,,,,2022-10-29,2022_10_29_203882.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,,,
518,Non-binary,剑桥大学,,"['English', 'Chinese']",['poster'],,True,True,,,,,True,,,2022-10-31,2022_10_31_462369.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,34.93947635,135.77691659593322, 日本
519,Female,"Northeastern University, Boston, MA",,['English'],['poster'],,,True,,,,True,True,,,2022-10-16,2022_10_16_974145.jpg,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,42.3390301,-71.08791294953176, United States
520,Non-binary,Washington Square Park,,['Chinese'],"['chalk', 'large poster / sign', 'protest']",,True,,,,,,,True,True,2022-10-16,2022_10_16_647160.jpg,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,40.73089125,-73.99758503833021, United States
521,,Savannah college of art and design,,"['English', 'Chinese']",['poster'],,True,,,,,,True,,,2022-10-14,2022_10_14_749846.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,32.073,-81.094, United States
522,Female,brick lane london,,['Chinese'],['poster'],,True,,,,,,,,,2022-10-15,2022_10_15_598277.jpg,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,51.5187684,-0.0715689, United Kingdom
523,Female,McGill University,,['English'],"['poster', 'hand-written message']",,True,True,,,,,True,,,2022-11-03,2022_11_03_737354.jpg,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,45.50691775,-73.5791162596496, Canada
524,Male,Birmingham city centre ,,"['English', 'Chinese']",['poster'],,True,True,,,,,,,,2022-10-17,2022_10_17_356414.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,52.476085,-1.8984913581365301, United Kingdom
525,Male,UCR Highlander Union Building,,"['English', 'Chinese']",['poster'],,True,,True,,,,True,,,2022-10-19,2022_10_19_658394.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,,,
526,Female,Technische Universität Berlin,,"['English', 'Chinese']",['poster'],,True,True,,,,,True,,,2022-11-02,2022_11_02_404740.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,52.51101585,13.326954140959668, Deutschland
527,Female,Bennington College,,"['English', 'Chinese']",['poster'],,True,,,,,,True,,,2022-10-14,2022_10_14_112813.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,42.9190308,-73.2391843, United States
528,,University of Notre Dame,,"['English', 'Chinese']",['poster'],,True,,,,,,True,,,2022-10-14,2022_10_14_797447.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,41.704567749999995,-86.23822026017265, United States
529,Female,"Chelsea, New York",,"['English', 'Chinese']",['poster'],,True,,,,,,,,,2022-11-05,2022_11_05_265731.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,40.7464906,-74.0015283, United States
530,Male,Technische Universität Darmstadt，Germany,,"['german', 'English']",['poster'],,True,,,,,,True,,,2022-10-18,2022_10_18_809956.jpg,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,49.86115175,8.681943998674633, Deutschland
531,,柏林墙,,"['English', 'german']",['poster'],,True,True,True,,,,,True,,2022-11-02,2022_11_02_505183.jpg,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,33.4084443,102.4559655, 中国
532,,University of Stuttgart,,['german'],['poster'],,True,True,True,,,,True,,,2022-10-20,2022_10_20_827092.jpg,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,48.7133801,9.21208986402533, Deutschland
533,Non-binary,"The shaky bridge, Cork, Ireland ",,"['English', 'Chinese']",['graffiti'],,True,,,,,,,,,2022-11-01,2022_11_01_340030.jpg,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,,,
534,,footbridge station university of sydney,,['Chinese'],['poster'],True,True,,True,,True,,True,,,2022-10-29,2022_10_29_201601.jpg,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,,,
535,Female,"Kreuzberg, Berlin",,"['Chinese', 'English']",['poster'],,True,True,,,,,,,,2022-10-20,2022_10_20_635079.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,52.4976443,13.411914, Deutschland
536,Male,"Lancaster university, England ",,['Chinese'],['poster'],,True,,,,,,True,,,2022-10-21,2022_10_21_767933.jpg,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,54.00975365,-2.7875727317728654, United Kingdom
537,Female,波士顿哈佛大学,,"['English', 'Chinese']",['poster'],,True,,,,,,True,,,2022-10-31,2022_10_31_899035.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,42.36790855,-71.12678237443698, United States
538,Non-binary,爱丁堡大学,,['English'],['poster'],,True,,,,,,True,,,2022-10-15,2022_10_15_597345.jpg,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,55.91029585,-3.323447514558347, United Kingdom
539,Female,"University of Waterloo, ON, Canada",,"['English', 'Chinese']",['poster'],,True,True,,True,True,True,True,,,2022-10-28,2022_10_28_204569.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,43.4701994,-80.54524293779451, Canada
540,Female,"Leonhardstrasse 34-36, Zürich, Switzerland",,['Chinese'],['poster'],,,,,,,,,,,2022-10-25,2022_10_25_704988.jpg,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,47.3795479,8.5443942, Schweiz/Suisse/Svizzera/Svizra
541,,canal street new york,,"['English', 'Chinese']",['poster'],,,True,,,,,,,True,2022-11-01,2022_11_01_518518.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,40.7186195,-74.0007681, United States
542,Female,"Hongdae Street, Seogyo-dong, Mapo-gu, Seoul",,['English'],['poster'],,,True,,,,,,,,2022-11-04,2022_11_04_711085.jpg,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,37.5544418,126.9225125, 대한민국
543,Female,University of Southern California ,,['Chinese'],['poster'],,True,,,,,,True,,,2022-11-08,2022_11_08_328428.jpg,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,34.0218833,-118.28586662125, United States
544,Non-binary,"Northwestern University Evanston Campus, IL, USA",,['English'],['poster'],,True,,,,,,True,,,2022-10-28,2022_10_28_401275.jpg,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,42.05318285,-87.67384219037922, United States
545,Female,中国河北省衡水市,,['Chinese'],['hand-written message'],,True,,,,,,,,,2022-10-21,2022_10_21_472734.jpg,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,37.7364305,115.6677229, 中国
546,Non-binary,Washington Square Park,,"['English', 'Chinese']",['chalk'],,,True,,,,,,True,,2022-10-16,2022_10_16_173146.jpg,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,40.73089125,-73.99758503833021, United States
547,Female,brick lane london,,['Chinese'],['poster'],,True,,,,,,,,,2022-10-15,2022_10_15_297658.jpg,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,51.5187684,-0.0715689, United Kingdom
548,,School of the Art Institute of Chicago,,"['English', 'Chinese']",['poster'],,True,True,,,,,True,,,2022-11-02,2022_11_02_752652.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,41.8789896,-87.62149960084983, United States
549,,Harvard University,,"['Chinese', 'English']",['poster'],,,True,,,,,True,,,2022-10-20,2022_10_20_685255.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,42.36790855,-71.12678237443698, United States
550,Male,UCR Highlander Union Building,,"['English', 'Chinese']",['poster'],,True,True,,,,,True,,,2022-10-19,2022_10_19_657050.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,,,
551,,Columbia University,,"['English', 'Chinese']",['poster'],,True,,,,,,True,,,2022-10-13,2022_10_13_127372.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,40.80775585,-73.96164946987652, United States
552,Male,瑞典哥德堡中国领事馆,,"['English', 'Chinese']",['poster'],,True,True,,,,,,,,2022-10-14,2022_10_14_178503.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,,,
553,Male,"RMIT BUILDING 10, Melbourne City, VIC 3000",,"['English', 'Chinese']",['poster'],,True,True,,,,,True,,,2022-10-28,2022_10_28_519644.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,,,
554,,UC Berkeley,,"['Chinese', 'English']",['poster'],,True,True,,,,,True,,,2022-11-02,2022_11_02_950627.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,37.8753497,-122.23963364918777, United States
555,Female,"Mountain View, California, United States",,"['English', 'Chinese']",['poster'],,True,True,,,,,,,,2022-10-19,2022_10_19_132785.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,37.3893889,-122.0832101, United States
556,,Pennsylvania State University,,"['English', 'Chinese']",['poster'],,True,True,,,,,True,,,2022-11-02,2022_11_02_118126.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,40.8025835,-77.85593833184565, United States
557,Female,ESSEC Business School,,"['Chinese', 'English']",['poster'],,True,,,,,,True,,,2022-10-27,2022_10_27_784873.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,1.30283265,103.78769786126159, Singapore
558,Male,"115 N Lincoln Ave, Monterey Park, Monterey Park, CA 91755",,"['English', 'Traditional Chinese']",['poster'],,,True,,,,,,,,2022-10-27,2022_10_27_977877.jpg,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,34.062791637820595,-118.12093260357298, United States
559,Female,"University of Waterloo, ON, Canada",,"['English', 'Chinese']",['poster'],,True,True,,,,,True,,,2022-10-28,2022_10_28_551461.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,43.4701994,-80.54524293779451, Canada
560,,"767 5th Ave, NY
",,['English'],['poster'],,,,,,,,,True,True,2022-11-07,2022_11_07_454940.jpg,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,40.763535250000004,-73.97226187402164, United States
561,Female,"D, 1866 Main Mall, Vancouver, BC V6T 1Z1, Canada",,"['English', 'Chinese']",['poster'],,True,,,,,,True,,,2022-10-28,2022_10_28_974411.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,,,
562,Female,"ETH Zürich Hauptgebäude, Zürich, Switzerland",,"['English', 'Chinese']",['poster'],,True,,,,,,True,,,2022-10-17,2022_10_17_286842.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,,,
563,Female,Adelaide,,"['English', 'Chinese']",['poster'],,,,True,True,,,,,,2022-10-29,2022_10_29_862308.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,-34.9281805,138.5999312, Australia
564,Female,"Northeastern University, Boston, MA",,['Chinese'],['poster'],,,True,,,,,True,,,2022-10-16,2022_10_16_149675.jpg,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,42.3390301,-71.08791294953176, United States
565,Female,德国纽伦堡造型艺术学院,,"['English', 'Chinese']",['poster'],,True,,,,,,True,,,2022-10-18,2022_10_18_475836.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,,,
566,Male,"Station Terrace, Cardiff CF10 4EY, United Kingdom",,['English'],['poster'],,,True,,,,,,,,2022-10-20,2022_10_20_440216.jpg,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,51.4814261,-3.1706208, United Kingdom
567,Female,意大利博洛尼亚美院,,"['English', 'Chinese']",['poster'],,True,True,,True,,True,True,,,2022-10-17,2022_10_17_755707.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,,,
568,Male,UC Berkeley,,"['Chinese', 'English']",['poster'],,True,True,,,,,True,,,2022-10-16,2022_10_16_599255.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,37.8753497,-122.23963364918777, United States
569,,canal street new york,,"['English', 'Chinese']",['poster'],,,True,,,,,,,True,2022-11-01,2022_11_01_925482.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,40.7186195,-74.0007681, United States
570,Female,University of Connecticut McMahon Residence hall,,['English'],['poster'],,True,,,,,,True,,,2022-10-31,2022_10_31_279405.jpg,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,,,
571,Female,Smith College,,['English'],['poster'],,,True,,,True,,True,,,2022-10-15,2022_10_15_119774.jpg,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,42.31622385,-72.64039314741159, United States
572,,University of British Columbia – Okanagan,,"['English', 'Chinese']",['poster'],,True,True,True,,,,True,,,2022-11-08,2022_11_08_315554.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,49.264363149999994,-123.2577892782642, Canada
573,Female,University of Toronto Robarts Library,,"['English', 'Chinese']",['poster'],,True,True,,,,,True,,,2022-10-23,2022_10_23_233489.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,43.6644349,-79.39947115569811, Canada
574,Female,柏林哈克市场,,"['English', 'Chinese', 'german']",['poster'],,True,True,,,,,,,,2022-11-02,2022_11_02_403249.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,52.5239323,13.4024078, Deutschland
575,,The Ohio State University,,"['English', 'Chinese']",['poster'],,True,True,,,,,True,,,2022-11-04,2022_11_04_960526.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,40.00570905,-83.02866465596318, United States
576,Female,brick lane london,,"['English', 'Chinese']",['poster'],,True,,,,,,,,,2022-10-15,2022_10_15_311334.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,51.5187684,-0.0715689, United Kingdom
577,,Frankfurt Goethe Universität,,"['English', 'Chinese']",['poster'],,True,,,,,,True,,,2022-10-15,2022_10_15_358925.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,50.1309981,8.66937317512364, Deutschland
578,,Wesleyan University,,['Chinese'],['large poster / sign'],,True,,,,,,True,,,2022-11-03,2022_11_03_358352.jpg,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,41.5559033,-72.65598837890627, United States
579,Female,Takeshita Street,,"['Chinese', 'English']",['poster'],,True,,,,,,,,,2022-10-17,2022_10_17_505095.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,35.6712073,139.7048737, 日本
580,Female,brick lane london,,"['English', 'Chinese']",['poster'],,True,,,,,,,,,2022-10-15,2022_10_15_744563.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,51.5187684,-0.0715689, United Kingdom
581,Female,"New Zealand University of Auckland
",,"['English', 'Chinese']",['poster'],,True,,,,,,True,,,2022-10-24,2022_10_24_671507.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,-36.8492898,174.7738420357554, New Zealand / Aotearoa
582,Male,Emerson College,,['English'],['poster'],,True,True,,,,,True,,,2022-11-01,2022_11_01_712971.jpg,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,51.09990155,0.051608027279563304, United Kingdom
583,Male,瑞典哥德堡中国领事馆,,"['English', 'Chinese']",['poster'],,True,True,,,,,,,,2022-10-14,2022_10_14_724475.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,,,
584,,"Vancouver, British Columbia ",,"['English', 'Chinese']",['poster'],True,,True,,,,,True,,,2022-10-27,2022_10_27_539079.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,49.2608724,-123.113952, Canada
585,Non-binary,爱丁堡大学,,['English'],['poster'],,True,,,,,,True,,,2022-10-15,2022_10_15_677885.jpg,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,55.91029585,-3.323447514558347, United Kingdom
586,Female,Leiden University,,"['English', 'Chinese']",['poster'],,True,True,,,,,True,,,2022-10-17,2022_10_17_897889.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,52.168633850000006,4.45966305742133, Nederland
587,Male,"Duke University, Durham, North Carolina, USA ",,"['Chinese', 'English']",['poster'],,True,,,,,,True,,,2022-11-04,2022_11_04_132606.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,36.00015569999999,-78.94422972195878, United States
588,Female,"D, 1866 Main Mall, Vancouver, BC V6T 1Z1, Canada",,"['English', 'Chinese']",['poster'],,True,True,,,,,True,,,2022-10-28,2022_10_28_231437.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,,,
589,,University of Alberta,,"['English', 'Chinese']","['poster', 'hand-written message']",,True,True,True,,,,True,,,2022-10-26,2022_10_26_105727.jpg,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,53.52682,-113.5244937350756, Canada
590,,,,['Traditional Chinese'],['photography'],,,,,True,,,,,,2022-11-04,2022_11_04_229169.jpg,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,44.933143,7.540121, Italia
591,Male,"Urho Kekkosen katu 1, 00100 Helsinki, Finland",,['English'],['poster'],,,True,,,,True,,,,2022-10-28,2022_10_28_129013.jpg,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,60.1690911,24.933115579810455, Suomi / Finland
592,Non-binary,Camberwell college of arts,,"['English', 'Chinese']",['poster'],,True,,,,,,True,,,2022-11-04,2022_11_04_979304.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,51.47425025,-0.08020786208046882, United Kingdom
593,Female,"Northeastern University, Boston, MA",,"['Chinese', 'English']",['poster'],,,True,,,,,True,,,2022-10-16,2022_10_16_157672.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,42.3390301,-71.08791294953176, United States
594,,東京大学銀杏メトロ食堂,,['japanese'],['poster'],,,True,,,,,True,,,2022-11-01,2022_11_01_818997.jpg,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,,,
595,Female,California Institute of the Arts,,"['English', 'Chinese']","['poster', 'hand-written message']",,True,True,,,,,True,,,2022-10-28,2022_10_28_908162.jpg,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,34.39231695,-118.56667244148424, United States
596,Female,University of Toronto,,['English'],['graffiti'],,,,,,,,True,,,2022-11-04,2022_11_04_904750.jpg,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,43.663461999999996,-79.39775966248058, Canada
597,Non-binary,London College of Communication,,"['English', 'Chinese']","['poster', 'hand-written message']",True,True,True,,True,True,True,True,,,2022-10-24,2022_10_24_286501.jpg,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,51.4944612,-0.10177337658014186, United Kingdom
598,Female,"Sheridan College, Oakville, ON, CANADA ",,"['English', 'Chinese']","['poster', 'hand-written message']",,True,True,,,,,True,,,2022-10-27,2022_10_27_230692.jpg,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,43.4695852,-79.69921291680899, Canada
599,,Northfield Mount Hermon School,,"['English', 'Chinese']",['poster'],,True,True,,True,,True,True,,,2022-11-02,2022_11_02_826824.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,42.66695555,-72.48698339436982, United States
600,Non-binary,Durham University,,"['English', 'Chinese']",['poster'],,True,True,True,True,True,True,,,,2022-10-17,2022_10_17_503986.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,54.5622715,-1.2963556567496446, United Kingdom
601,Male,Illinois Institute of Technology,,"['English', 'Chinese']",['poster'],,True,,,,,,True,,,2022-10-13,2022_10_13_170683.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,41.8352554,-87.62643622073041, United States
602,Non-binary,"University of California, Davis",,"['English', 'Chinese']",['poster'],,True,True,,,,,True,,,2022-10-26,2022_10_26_115338.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,38.5217429,-121.7522493507393, United States
603,,University of Adelaide,,"['English', 'Chinese', 'korean']",['poster'],,True,True,True,True,True,True,True,,,2022-10-20,2022_10_20_794219.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,-34.9189226,138.60423667410745, Australia
604,Male,UC Berkeley,,"['Chinese', 'English']",['poster'],,True,True,,,,,True,,,2022-10-16,2022_10_16_555060.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,37.8753497,-122.23963364918777, United States
605,Male,"120 E Valley Blvd, San Gabriel, CA 91776",,"['English', 'Chinese']",['poster'],,,True,,,,,,,,2022-10-16,2022_10_16_874151.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,34.079693319089095,-118.09914543986575, United States
606,Male,早稲田大学,,"['japanese', 'Chinese', 'English']",['poster'],,True,True,,,,,True,,,2022-10-18,2022_10_18_793810.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,35.709179750000004,139.71972128895072, 日本
607,Male,"115 N Lincoln Ave, Monterey Park, Monterey Park, CA 91755",,['English'],['poster'],,,True,,,,,,,,2022-10-27,2022_10_27_291730.jpg,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,34.062791637820595,-118.12093260357298, United States
608,Female,东京大学,,['Chinese'],['large poster / sign'],,True,True,,,,,True,,,2022-10-14,2022_10_14_754452.jpg,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,34.7109915,135.2410128, 日本
609,Female,"Northeastern University, Boston, MA",,"['Chinese', 'English']",['poster'],,True,True,,,,,True,,,2022-10-16,2022_10_16_542235.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,42.3390301,-71.08791294953176, United States
610,,Kyoto University,,"['English', 'Chinese']",['poster'],,,True,,,,,True,,,2022-10-18,2022_10_18_150115.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,35.0234513,135.7798129, 日本
611,,Tokyo Zokei University,,"['Chinese', 'English']",['poster'],,True,True,,,,,True,,,2022-10-20,2022_10_20_678490.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,35.616376,139.33379684047455, 日本
612,Male,台中sogo 健行路,,"['English', 'Chinese']",['poster'],,True,True,,,,,,,,2022-10-29,2022_10_29_277755.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,,,
613,Male,瑞典哥德堡中国领事馆,,"['English', 'Chinese']",['poster'],,True,True,,,,,,,,2022-10-14,2022_10_14_155333.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,,,
614,Non-binary,"University of California, Davis",,['Chinese'],['poster'],,,True,,,,,True,,,2022-10-26,2022_10_26_836883.jpg,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,38.5217429,-121.7522493507393, United States
615,Male,parsons school of design,,"['English', 'Chinese']",['poster'],,True,True,,True,True,True,True,,,2022-10-18,2022_10_18_494607.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,40.73549885,-73.99348447901019, United States
616,,南安普顿大学,,"['Chinese', 'English']",['poster'],,True,,,,,,True,,,2022-10-16,2022_10_16_706264.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,1.42989335,103.61220466677912, Malaysia
617,Male,"115 N Lincoln Ave, Monterey Park, Monterey Park, CA 91755",,"['English', 'Chinese']",['poster'],,True,True,,,,,,,,2022-10-27,2022_10_27_581406.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,34.062791637820595,-118.12093260357298, United States
618,Female,台灣大學鹿鳴堂,,"['English', 'Chinese', 'japanese']",['poster'],,True,True,,,,,True,,,2022-10-22,2022_10_22_577386.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,24.78676765,120.99724411680712, 臺灣
619,Female,Universität Mannheim,,"['English', 'german']",['poster'],,True,True,,,,,True,,,2022-10-20,2022_10_20_452127.jpg,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,49.4832445,8.4645749, Deutschland
620,,Trafalgar Square,,['Chinese'],['large poster / sign'],,True,,,,,,,,True,2022-10-29,2022_10_29_294769.jpg,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,51.508037,-0.12804941070724718, United Kingdom
621,,University of Southampton Highfield Campus,,"['English', 'Chinese']","['poster', 'hand-written message']",,True,,,,,,True,,,2022-10-14,2022_10_14_136201.jpg,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,50.9357189,-1.399466832413353, United Kingdom
622,Male,Université Sorbonne Nouvelle,,['french'],['poster'],,True,True,,,,,True,,,2022-10-14,2022_10_14_518209.jpg,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,48.837988499999994,2.3611216301460356, France
623,Female,"Palo Alto, California, United States",,"['English', 'Chinese']",['poster'],,True,True,,,,,,,,2022-10-22,2022_10_22_757948.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,37.4443293,-122.1598465, United States
624,Non-binary,Washington Square Park,,"['English', 'Chinese']","['chalk', 'poster', 'large poster / sign']",,True,True,,True,True,,,True,,2022-10-16,2022_10_16_582170.jpg,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,40.73089125,-73.99758503833021, United States
625,Female,日本大阪府大阪市,,"['English', 'Chinese', 'japanese']",['poster'],,True,True,True,,,,,,,2022-11-01,2022_11_01_612571.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,34.6937569,135.5014539, 日本
626,,,,"['English', 'Chinese']",['protest'],,,True,,,,,,,,2022-11-01,2022_11_01_843798.jpg,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,44.933143,7.540121, Italia
